	R1506023210.filt.isoforms	R1506023211.filt.isoforms
ENST00000494740.1,0.020,1.216,PI4KAP2
ENST00000562410.1,0.172,2.205,TMEM231
ENST00000357634.3,0.475,4.113,SAMD4A
ENST00000545854.1,1.750,0.089,RNF121
ENST00000556511.2,1.861,0.010,WDR20
ENST00000549488.1,3.459,0.040,C12orf10
ENST00000395336.3,0.010,0.316,MADD
ENST00000354531.2,0.010,0.346,HEATR5B
ENST00000523539.1,0.324,3.500,PTK2
ENST00000466048.2,0.081,1.167,USP54
ENST00000379550.1,0.131,2.422,ELF2
ENST00000455637.1,1.042,0.049,KIAA1109
ENST00000432376.1,2.053,0.010,PLCL2
ENST00000435359.1,0.263,4.875,CLUH
ENST00000392102.1,0.010,1.137,TTLL4
ENST00000375750.3,2.033,0.020,MSH5
ENST00000406259.1,0.040,1.028,ARVCF
ENST00000396534.3,2.670,0.010,SNX6
ENST00000324301.8,0.253,5.250,CNDP2
ENST00000443938.2,10.316,1.018,NAGK
ENST00000344269.3,0.061,2.244,ARVCF
ENST00000336325.4,2.336,0.059,ACSS2
ENST00000559279.1,0.020,1.355,KIF23
ENST00000447176.1,0.131,4.509,FUOM
ENST00000444179.1,1.214,33.302,SHC1
ENST00000376568.3,0.030,5.666,DDR1
ENST00000435722.3,0.091,1.908,DIP2A
ENST00000368504.1,8.910,0.257,UBAP2L
ENST00000415203.2,4.662,0.218,ZNF544
ENST00000438423.2,1.183,0.089,TCF12
ENST00000563765.1,5.107,0.089,SNAP23
ENST00000355173.2,1.001,0.030,BEGAIN
ENST00000393043.1,1.901,16.156,CLTC
ENST00000321264.4,0.051,1.147,D2HGDH
ENST00000334005.3,0.617,0.010,PLCB4
ENST00000456334.1,0.010,1.424,SLC35C1
ENST00000540360.1,10.953,0.653,WNK1
ENST00000485550.1,5.583,0.178,HMGN1
ENST00000359755.5,8.647,0.949,AKAP12
ENST00000439510.2,4.015,0.188,CDC42EP4
ENST00000457254.1,4.713,0.346,COX19
ENST00000605660.1,0.081,1.829,PPP1R26
ENST00000409631.1,1.112,0.059,OSBPL6
ENST00000230538.7,0.172,1.661,LAMA4
ENST00000334571.2,2.245,0.010,COQ6
ENST00000399351.3,0.394,4.598,ZDHHC13
ENST00000452145.2,0.101,2.818,AGAP10
ENST00000437089.1,8.647,0.040,TRIM26
ENST00000344395.4,1.021,11.153,ANAPC5
ENST00000379923.1,0.030,16.147,ACO1
ENST00000508502.1,0.243,3.362,SEC31A
ENST00000505330.1,0.020,3.312,ATP2C1
