	R1506023208.filt.isoforms	R1506023210.filt.isoforms
ENST00000572449.1,1.198,0.021,CCDC64B
ENST00000303154.6,9.404,0.368,RP11-423H2.1
ENST00000389463.4,0.124,1.588,LAMA4
ENST00000476658.1,0.523,8.130,DFFA
ENST00000398042.2,0.590,5.511,TANGO2
ENST00000486652.1,0.019,8.109,WDR26
ENST00000421374.1,0.475,0.011,SPECC1L
ENST00000504789.1,0.789,10.485,SUB1
ENST00000330722.6,1.483,27.229,KRT6A
ENST00000421419.2,3.242,0.347,ATG2A
ENST00000220959.4,2.225,0.252,UBR5
ENST00000392102.1,2.453,0.011,TTLL4
ENST00000443785.1,1.835,0.084,PAXBP1
ENST00000375750.3,0.200,2.114,MSH5
ENST00000594523.1,1.046,26.892,CALM3
ENST00000394938.4,0.428,13.188,RPL23A
ENST00000402328.2,0.133,3.281,LPHN2
ENST00000481853.1,2.387,0.179,TIPARP
ENST00000326092.4,1.559,18.258,RPL21
ENST00000463535.1,0.029,1.525,CERCAM
ENST00000395510.2,22.516,2.230,TWF1
ENST00000444300.1,1.027,0.011,DET1
ENST00000376568.3,6.694,0.032,DDR1
ENST00000558084.1,0.086,0.852,KMT2C
ENST00000289820.6,1.474,0.011,NPM2
ENST00000341065.4,7.217,0.547,SAMD11
ENST00000508244.1,0.067,1.230,C5orf42
ENST00000309950.3,10.906,0.894,DAPL1
ENST00000374284.1,0.038,1.325,PAFAH2
ENST00000527414.1,0.228,2.145,DICER1
ENST00000527523.1,0.637,0.021,SYTL2
ENST00000339976.6,0.770,0.042,SENP1
ENST00000358913.5,0.057,1.399,MYPN
ENST00000355845.4,0.200,2.009,MAP3K5
ENST00000442711.1,0.086,1.683,INHBA
ENST00000442475.1,3.033,0.210,P2RX6
ENST00000361704.2,0.133,4.827,BRE
ENST00000263033.5,2.054,0.126,SYTL4
ENST00000464612.1,0.114,3.029,SNHG12
ENST00000264202.6,12.076,0.705,CAPZB
ENST00000531477.1,0.590,6.794,TMEM126B
ENST00000368802.3,2.539,0.210,REV3L
ENST00000344395.4,9.851,1.062,ANAPC5
ENST00000315843.3,0.038,1.094,GPR156
ENST00000366929.4,0.124,1.798,TGFB2
ENST00000537679.1,0.010,9.497,KPNB1
ENST00000343619.4,3.689,0.442,ATP6V0A1
ENST00000312040.4,0.513,0.011,ATG13
ENST00000391705.3,1.217,0.011,ZNF304
ENST00000607873.1,2.710,0.063,ARFRP1
ENST00000565971.1,0.029,0.757,ATXN2L
ENST00000264345.3,0.095,1.483,HERC3
ENST00000453495.1,0.399,0.021,CEP170B
ENST00000542743.1,1.721,0.063,SS18
ENST00000483118.1,0.884,0.042,ZNF341
ENST00000440111.2,1.084,0.063,TSC1
ENST00000406226.1,2.225,0.221,STON1
ENST00000371385.3,0.628,0.032,PLCE1
ENST00000409735.4,51.973,2.976,PLD3
ENST00000420430.1,0.504,14.450,YWHAH
ENST00000479322.1,2.710,21.581,TGFB2
ENST00000495272.1,0.048,1.788,RWDD3
ENST00000263070.7,0.751,0.011,WAPAL
ENST00000307312.7,0.076,1.977,CLASP2
ENST00000379070.3,0.143,2.061,CDS2
ENST00000350303.5,2.586,20.098,ACADVL
ENST00000423481.2,0.048,1.325,NARS
ENST00000484614.1,1.807,0.021,NUP62CL
ENST00000380255.3,0.095,1.756,CNTROB
ENST00000344624.3,0.010,2.703,DROSHA
ENST00000540844.1,1.483,12.400,CCT8
ENST00000228820.4,2.187,0.210,PARP11
ENST00000558720.1,0.048,19.162,SRP14
ENST00000271588.4,1.065,0.053,HMCN1
ENST00000518801.1,1.417,0.011,CHCHD7
ENST00000379470.1,0.456,5.816,NOL6
ENST00000466499.2,0.998,22.254,EIF2S1
ENST00000539664.1,2.425,0.294,AC005013.1
ENST00000510316.1,1.046,0.063,ENC1
ENST00000598871.1,1.331,15.618,CALM3
ENST00000259199.4,0.342,4.081,CBWD2
ENST00000344756.4,1.141,0.011,INSIG1
ENST00000532253.1,0.010,1.252,TP53I11
ENST00000392830.2,3.784,0.337,MTERFD3
ENST00000587209.1,0.761,6.973,PSMC3IP
ENST00000512158.1,79.348,4.354,CXCL14
ENST00000555672.1,6.285,0.294,FOS
ENST00000450689.2,2.301,0.294,KIAA1324L
ENST00000317287.5,1.379,0.063,DNAJC14
ENST00000554510.1,0.048,1.094,TTLL5
ENST00000382396.4,0.038,0.694,PLA2G4F
ENST00000549901.1,2.006,0.105,CSPG4P8
ENST00000490286.1,1.493,0.074,DPP4
ENST00000397573.1,2.995,0.147,BMF
ENST00000417294.1,0.086,1.220,MAP4K4
ENST00000454824.1,1.502,16.701,NCL
ENST00000382727.2,2.520,0.200,EIF2AK4
ENST00000536441.1,1.093,0.137,SESN3
ENST00000425518.1,4.136,0.442,SMARCC1
ENST00000492281.1,0.247,6.016,NVL
ENST00000456655.1,1.474,0.011,ATF2
ENST00000466465.1,0.399,3.702,EPAS1
ENST00000409657.1,0.152,1.998,CCDC14
ENST00000572851.2,3.223,0.074,ANAPC11
ENST00000532601.1,5.486,63.228,FTH1
ENST00000420415.1,0.019,0.947,TFRC
ENST00000381461.2,0.010,0.284,KIAA2026
ENST00000411426.1,0.485,4.322,FAM111B
ENST00000439065.2,0.884,7.488,MYO1B
ENST00000420258.2,0.162,4.028,IL6
