	R1506023212.filt.isoforms	R1506023214.filt.isoforms
ENST00000539298.1,1.312,16.930,DHX37
ENST00000477063.1,4.061,0.134,SEC22A
ENST00000521331.1,0.311,7.101,PRKDC
ENST00000376723.3,7.676,0.926,UGGT1
ENST00000357634.3,0.175,2.974,SAMD4A
ENST00000451838.1,0.039,2.738,SHOC2
ENST00000378357.4,0.748,7.709,CA9
ENST00000487692.1,3.002,0.113,AKAP9
ENST00000509061.1,1.020,0.010,LARP7
ENST00000461911.1,13.020,0.473,AAMP
ENST00000311785.7,0.019,0.731,SEC31A
ENST00000575895.1,10.911,0.144,PITPNA
ENST00000510168.1,0.709,0.031,ATP2C1
ENST00000350425.4,0.039,0.844,ATP7A
ENST00000397863.1,0.010,3.139,MBP
ENST00000531253.1,0.117,2.985,MYO18A
ENST00000375266.4,2.410,0.113,PYROXD1
ENST00000433402.2,0.952,0.010,ADAMTS16
ENST00000549700.1,1.283,0.031,TENC1
ENST00000539477.1,1.953,0.093,MLH1
ENST00000296805.3,0.097,8.069,GFM2
ENST00000473900.1,0.010,15.078,NENF
ENST00000548998.1,10.688,0.895,KRT8
ENST00000567759.1,1.953,0.185,TAF1C
ENST00000403027.2,0.107,2.336,CNOT8
ENST00000529889.1,0.010,4.189,MYO18A
ENST00000541172.1,1.020,0.062,CIZ1
ENST00000489145.1,0.972,13.575,NUPL2
ENST00000342947.3,1.875,0.051,DFNA5
ENST00000374884.2,0.029,9.777,SPIN4
ENST00000424629.1,0.107,2.583,ZNF561
ENST00000506869.1,0.690,0.041,WDR19
ENST00000375244.3,0.291,0.010,TNXB
ENST00000481073.1,1.370,26.615,XPO1
ENST00000395565.1,5.169,0.175,MDK
ENST00000523609.1,3.245,0.309,AGO2
ENST00000378557.1,0.039,1.348,FAM214B
ENST00000451472.1,0.097,2.069,AL162407.1
ENST00000392316.1,6.675,0.010,MYO1B
ENST00000428257.1,0.019,0.937,NGLY1
ENST00000260777.10,0.010,0.618,KIAA1598
ENST00000472750.1,1.613,0.051,PEX19
ENST00000569240.1,8.920,1.214,CNOT1
ENST00000408954.3,0.700,0.010,DAPK1
ENST00000452105.1,0.078,7.235,ZDHHC12
ENST00000553409.1,0.049,1.307,NRDE2
ENST00000555324.1,11.747,1.060,DDX24
ENST00000569479.1,2.827,0.051,GPRC5B
ENST00000538526.1,0.583,0.021,ACACB
ENST00000318204.5,0.058,2.120,RBM24
ENST00000378764.2,3.556,0.381,OPTN
ENST00000369496.4,3.702,79.453,ATP1A1
ENST00000379902.3,0.087,3.283,TENC1
ENST00000422171.2,1.253,0.113,PTPRF
ENST00000334005.3,0.049,1.369,PLCB4
ENST00000264724.11,0.107,1.533,MAP4
ENST00000271836.6,0.214,3.921,ADAM15
ENST00000406957.1,9.814,0.041,XPO1
ENST00000442475.1,0.447,4.940,P2RX6
ENST00000282943.5,1.331,0.031,GPR125
ENST00000446622.1,0.126,11.064,ATIC
ENST00000392017.4,4.207,0.021,ATG16L1
ENST00000464612.1,0.204,5.239,SNHG12
ENST00000522090.1,4.751,0.103,TMEM68
ENST00000409423.1,6.209,0.792,NCAPG2
ENST00000539640.1,0.272,23.280,IPO5
ENST00000584502.1,3.556,0.010,CD68
ENST00000355125.3,0.398,3.654,BTBD7
ENST00000377051.2,1.739,0.051,GZF1
ENST00000379923.1,10.552,0.031,ACO1
ENST00000254718.4,3.576,0.031,MYBBP1A
ENST00000380790.4,0.087,2.758,YAF2
ENST00000414423.2,7.608,0.103,WDR26
ENST00000415618.2,25.923,1.194,CANX
ENST00000475419.1,0.049,1.760,DTL
ENST00000480013.1,0.058,2.913,CLASP2
ENST00000536593.1,0.078,1.431,NOL8
ENST00000355852.2,7.132,0.566,PCBP4
ENST00000414517.2,0.039,0.967,ZNF215
ENST00000395038.2,2.837,0.134,SOS1
ENST00000560508.1,0.049,1.410,AP4E1
ENST00000502643.1,5.023,0.185,LEMD2
ENST00000380840.2,1.904,0.113,RCHY1
