	R1506023212.filt.isoforms	R1506023213.filt.isoforms
ENST00000398951.2,1.949,0.031,DTNB
ENST00000514379.1,0.146,2.493,PLK4
ENST00000539298.1,1.316,16.098,DHX37
ENST00000334503.4,6.102,0.462,EFR3A
ENST00000359576.5,0.497,5.079,CLASP2
ENST00000396442.2,1.725,0.062,OCLN
ENST00000555453.1,0.049,2.011,NFATC4
ENST00000592849.1,0.058,3.745,METTL23
ENST00000548381.1,0.019,1.457,WDR83
ENST00000357634.3,0.175,1.970,SAMD4A
ENST00000508491.1,2.680,0.041,UTP15
ENST00000438534.2,2.232,0.133,PSRC1
ENST00000345425.2,12.554,1.385,GIPC1
ENST00000353275.5,0.010,0.277,WHSC1
ENST00000369315.1,0.010,0.913,CASP7
ENST00000540257.1,0.253,2.986,TUBB4A
ENST00000354531.2,0.692,0.041,HEATR5B
ENST00000531253.1,0.117,1.252,MYO18A
ENST00000486528.1,1.472,16.077,RPSAP58
ENST00000296805.3,0.097,7.982,GFM2
ENST00000375963.3,2.378,0.195,ZCCHC6
ENST00000473900.1,0.010,2.668,NENF
ENST00000311234.4,4.464,0.103,INTS6
ENST00000403027.2,0.107,1.529,CNOT8
ENST00000541172.1,1.023,12.650,CIZ1
ENST00000451945.1,0.029,0.893,ATG13
ENST00000374431.3,1.842,0.113,LPAR1
ENST00000374884.2,0.029,9.747,SPIN4
ENST00000461915.1,0.312,5.940,SKIV2L
ENST00000293349.6,0.107,1.939,PLEKHH3
ENST00000424629.1,0.107,3.201,ZNF561
ENST00000535662.1,8.002,0.410,YY1AP1
ENST00000376083.3,3.236,0.369,AGTPBP1
ENST00000477076.1,7.378,0.256,KLHL7
ENST00000481073.1,1.374,12.691,XPO1
ENST00000510692.1,11.267,0.534,RP11-423H2.1
ENST00000243562.9,1.082,0.041,LTBP4
ENST00000378557.1,0.039,2.196,FAM214B
ENST00000451472.1,0.097,2.247,AL162407.1
ENST00000392316.1,6.696,0.185,MYO1B
ENST00000458124.1,1.628,0.021,SLC6A6
ENST00000428257.1,0.019,1.847,NGLY1
ENST00000491704.1,0.975,0.031,ARMC8
ENST00000469809.1,3.899,0.082,C3orf17
ENST00000579294.1,3.187,0.174,FLII
ENST00000258597.5,1.706,0.010,NEK3
ENST00000402367.1,2.456,0.010,RPS9
ENST00000466582.1,0.010,1.139,CBWD7
ENST00000551912.1,0.556,11.163,DDX54
ENST00000452105.1,0.078,6.258,ZDHHC12
ENST00000457312.1,0.302,5.776,SF3B4
ENST00000534140.1,0.175,2.503,PHLDB1
ENST00000366425.3,0.088,4.012,GP1BB
ENST00000369496.4,3.714,36.679,ATP1A1
ENST00000341923.6,2.934,0.195,RABEP1
ENST00000417758.1,20.244,2.175,DNAJB6
ENST00000471844.2,0.019,2.914,ARNT
