	R1506023208.filt.isoforms	R1506023209.filt.isoforms
ENST00000356919.5,0.010,1.991,PKD1P5
ENST00000263646.7,0.087,1.650,TOLLIP
ENST00000543648.1,0.087,3.342,PCGF5
ENST00000545854.1,2.143,0.196,RNF121
ENST00000303154.6,9.589,0.485,RP11-423H2.1
ENST00000561142.1,2.734,0.010,PSME1
ENST00000476658.1,0.533,10.458,DFFA
ENST00000486652.1,0.019,9.025,WDR26
ENST00000405375.1,3.985,0.423,CDKN1A
ENST00000438723.1,3.112,0.093,RALGPS1
ENST00000546978.1,2.317,0.206,TMEM117
ENST00000340545.5,2.026,0.093,MEIS2
ENST00000504789.1,0.805,31.932,SUB1
ENST00000330722.6,1.513,25.176,KRT6A
ENST00000342210.6,1.978,0.134,TLR5
ENST00000476918.1,28.806,3.600,HES1
ENST00000499879.2,1.493,0.072,STK4
ENST00000527717.1,6.690,0.505,FXYD6
ENST00000435359.1,0.562,6.395,CLUH
ENST00000368888.4,0.398,4.806,PIP5K1A
ENST00000438707.1,2.249,0.196,KIAA1109
ENST00000579591.1,3.519,0.124,CDKN2B
ENST00000594523.1,1.067,22.103,CALM3
ENST00000586740.1,0.940,0.041,EVPL
ENST00000394938.4,0.436,13.821,RPL23A
ENST00000326092.4,1.590,15.450,RPL21
ENST00000532222.1,0.213,7.034,DDHD2
ENST00000395510.2,22.959,2.558,TWF1
ENST00000367309.1,4.916,0.134,PHLDA3
ENST00000558084.1,0.087,0.794,KMT2C
ENST00000437668.3,0.630,6.694,ARHGAP23
ENST00000508244.1,0.068,1.207,C5orf42
ENST00000458124.1,2.211,0.052,SLC6A6
ENST00000353267.3,0.233,2.568,CREB1
ENST00000239450.2,0.611,0.021,PCDHB12
ENST00000513435.1,1.842,17.606,TRIP13
ENST00000356660.4,0.572,4.590,BDNF
ENST00000527414.1,0.233,4.249,DICER1
ENST00000537947.1,9.027,0.021,STARD10
ENST00000356259.4,0.010,0.712,GIT2
ENST00000339976.6,0.785,0.041,SENP1
ENST00000394601.4,2.220,17.090,PTBP1
ENST00000573283.1,0.310,5.064,ACTG1
ENST00000552959.1,1.134,10.417,ATP5B
ENST00000262544.2,1.173,0.010,SEC23B
ENST00000358913.5,0.058,1.547,MYPN
ENST00000400907.2,3.073,0.124,RERE
ENST00000339468.3,5.623,0.639,YPEL1
ENST00000431889.2,0.058,2.022,SMARCE1
ENST00000521943.1,0.630,6.539,TLK1
ENST00000334342.5,1.765,0.103,C14orf37
ENST00000485708.2,2.453,22.763,RPS24
ENST00000446045.1,2.414,0.113,AAED1
ENST00000429851.1,1.067,0.052,CEP350
ENST00000442475.1,3.093,0.299,P2RX6
ENST00000310826.5,2.249,0.062,ZBTB21
ENST00000475937.1,1.416,0.072,FOXP1
ENST00000340645.5,4.441,0.083,GOLGB1
ENST00000452863.3,1.706,0.144,WT1
ENST00000436146.1,5.585,0.485,RPL15
ENST00000589745.1,8.086,0.052,TNNT1
ENST00000335214.6,0.553,5.374,PES1
ENST00000395109.2,3.229,0.052,SEPT5
ENST00000281932.5,3.364,0.392,GPATCH11
ENST00000531477.1,0.601,8.891,TMEM126B
ENST00000375702.5,2.143,0.186,AXIN2
ENST00000586113.1,9.201,0.598,FOSB
ENST00000376450.3,2.308,0.062,PDE2A
ENST00000416658.1,0.010,2.042,SLMAP
ENST00000537679.1,0.010,6.054,KPNB1
ENST00000535822.1,1.386,0.031,ZNF133
ENST00000369472.1,5.943,0.134,PNRC1
ENST00000523036.1,0.310,7.694,DERL1
ENST00000514522.2,9.385,0.052,RP11-1415C14.3
ENST00000453495.1,0.407,0.010,CEP170B
ENST00000508376.2,2.938,0.289,APC
ENST00000304030.2,2.046,0.175,ZNF439
ENST00000429968.1,0.010,2.259,RBM39
ENST00000409735.4,52.996,3.321,PLD3
ENST00000316607.5,1.425,0.062,NSUN7
ENST00000420430.1,0.514,14.171,YWHAH
ENST00000495272.1,0.048,2.228,RWDD3
ENST00000532701.1,0.388,6.044,FAR1
ENST00000567674.1,8.755,0.072,CDH3
ENST00000423481.2,0.048,3.022,NARS
ENST00000254722.4,7.776,0.712,SERPINF1
