	R1506023213.filt.isoforms	R1506023214.filt.isoforms
ENST00000398951.2,0.030,1.155,DTNB
ENST00000559074.1,4.122,0.100,SEMA4B
ENST00000494740.1,0.339,4.128,PI4KAP2
ENST00000506182.1,0.388,6.699,SNX14
ENST00000438534.2,0.129,2.340,PSRC1
ENST00000509061.1,1.424,0.010,LARP7
ENST00000542103.1,5.257,0.151,C22orf39
ENST00000360134.6,0.020,1.326,MAGED4B
ENST00000530192.1,16.917,0.542,RNASEH2C
ENST00000359171.4,0.060,1.004,NUP98
ENST00000575895.1,6.562,0.141,PITPNA
ENST00000510168.1,0.697,0.030,ATP2C1
ENST00000397863.1,0.010,3.063,MBP
ENST00000391944.3,4.530,0.422,ERCC2
ENST00000311234.4,0.100,2.782,INTS6
ENST00000225777.3,5.476,0.201,SYNGR2
ENST00000541172.1,12.277,0.060,CIZ1
ENST00000564286.1,8.862,0.693,CFDP1
ENST00000374431.3,0.110,1.878,LPAR1
ENST00000342947.3,1.862,0.050,DFNA5
ENST00000373302.3,3.057,0.131,STXBP1
ENST00000357573.6,1.922,0.080,RABEP2
ENST00000507900.1,0.468,5.544,DDX41
ENST00000535662.1,0.398,11.971,YY1AP1
ENST00000370069.1,1.225,0.100,GMEB2
ENST00000506869.1,0.807,0.040,WDR19
ENST00000243562.9,0.040,1.225,LTBP4
ENST00000372571.1,0.219,2.752,FOXJ3
ENST00000471896.1,0.050,1.416,STARD3
ENST00000454591.2,0.030,1.577,ECHDC1
ENST00000292586.6,2.370,0.020,C5orf45
ENST00000458124.1,0.020,1.617,SLC6A6
ENST00000469809.1,0.080,2.872,C3orf17
ENST00000610073.1,0.119,2.320,GAS6
ENST00000579294.1,0.169,3.425,FLII
ENST00000472750.1,3.555,0.050,PEX19
ENST00000258597.5,0.010,1.275,NEK3
ENST00000478348.1,21.597,197.597,S100A10
ENST00000519465.1,1.733,0.050,PTK2
ENST00000371103.3,1.215,0.040,LCOR
ENST00000487909.1,0.119,5.524,MORC3
ENST00000569479.1,2.181,0.050,GPRC5B
ENST00000538924.1,3.943,0.442,REEP1
ENST00000407893.3,3.176,0.030,MEMO1
ENST00000481619.1,4.481,0.211,FAM50A
ENST00000406957.1,4.122,0.040,XPO1
ENST00000264724.11,0.030,1.496,MAP4
ENST00000395475.2,0.090,1.296,WNK2
ENST00000342072.4,0.787,0.020,GRHL3
ENST00000436586.2,0.219,3.314,FUBP1
ENST00000392017.4,4.212,0.020,ATG16L1
ENST00000436748.2,0.080,5.162,ANP32E
ENST00000589745.1,12.088,0.341,TNNT1
ENST00000531973.1,0.010,7.462,C14orf169
ENST00000423811.1,0.010,0.653,ZFYVE27
ENST00000377051.2,1.504,0.050,GZF1
ENST00000379923.1,11.630,0.030,ACO1
ENST00000536168.1,0.030,0.803,SPOCK2
ENST00000260795.2,0.040,1.145,FGFR3
ENST00000254718.4,6.263,0.030,MYBBP1A
ENST00000536359.1,0.219,2.732,TMEM185A
ENST00000317552.4,0.060,1.798,MID1
ENST00000557854.1,2.121,0.090,GMPR2
ENST00000519234.1,5.915,0.633,ASPH
ENST00000307808.6,2.201,0.251,AFF1
ENST00000392021.3,0.010,2.561,ATG16L1
ENST00000495645.1,1.932,0.060,CHPF2
ENST00000536593.1,0.090,1.396,NOL8
ENST00000355852.2,10.903,0.552,PCBP4
ENST00000381337.2,0.010,10.977,THUMPD1
ENST00000322048.7,6.771,0.372,ROGDI
ENST00000502643.1,7.209,0.181,LEMD2
ENST00000372500.3,14.786,1.677,SLC2A1
ENST00000508376.2,0.060,1.617,APC
ENST00000473330.1,2.250,57.727,FSCN1
ENST00000521381.1,0.528,0.020,PIK3R1
ENST00000545068.1,0.080,9.762,FOXJ3
ENST00000421578.2,5.616,0.392,CORO1C
ENST00000409681.1,0.607,0.010,POLR1A
ENST00000508591.1,0.040,1.265,HELQ
ENST00000563206.1,0.040,1.999,DDX19B
ENST00000330386.6,0.080,2.290,EP400
ENST00000377394.3,7.279,0.522,SF1
ENST00000372273.3,5.088,0.311,TMEM254
ENST00000543024.1,0.368,6.779,SNX17
ENST00000509910.1,2.629,0.100,ATG12
ENST00000378424.4,0.886,0.010,FAM213B
ENST00000451590.1,0.010,2.290,HRAS
