	R1506023209.filt.isoforms	R1506023211.filt.isoforms
ENST00000457218.1,0.020,3.858,SNHG11
ENST00000543648.1,3.241,0.160,PCGF5
ENST00000584850.1,0.730,0.010,STARD3
ENST00000357634.3,0.030,4.158,SAMD4A
ENST00000449060.2,1.321,0.070,XPC
ENST00000530200.1,0.970,0.050,MTMR9
ENST00000381022.2,0.060,1.269,MPDZ
ENST00000403299.1,5.382,0.410,CARD10
ENST00000548075.1,8.564,0.060,PAWR
ENST00000263934.6,1.141,0.090,KIF1B
ENST00000340545.5,0.090,1.619,MEIS2
ENST00000429253.2,0.910,0.010,NEK11
ENST00000455637.1,0.950,0.050,KIAA1109
ENST00000261961.3,0.010,1.119,UNC5A
ENST00000432376.1,1.131,0.010,PLCL2
ENST00000447885.1,11.875,0.770,AAMP
ENST00000421419.2,1.561,0.060,ATG2A
ENST00000562225.1,0.110,2.739,IFI16
ENST00000290039.5,0.180,3.758,CACHD1
ENST00000479005.1,6.423,0.650,MRPS16
ENST00000370021.1,0.010,2.099,PRPF38B
ENST00000403230.1,13.846,0.730,DDX17
ENST00000521288.1,0.320,5.248,NUDT16
ENST00000579591.1,0.120,4.168,CDKN2B
ENST00000396534.3,2.591,0.010,SNX6
ENST00000586740.1,0.040,1.289,EVPL
ENST00000356143.1,0.060,1.299,RNF14
ENST00000409503.1,1.351,0.070,POGZ
ENST00000453908.2,0.140,2.639,SH3D21
ENST00000391821.2,1.000,0.070,ZNF473
ENST00000336325.4,4.512,0.060,ACSS2
ENST00000492098.1,1.881,0.030,ZNF621
ENST00000392318.3,5.893,0.020,MYO1B
ENST00000542001.1,0.090,4.218,VARS2
ENST00000381822.2,0.350,4.128,CLEC16A
ENST00000399039.4,0.090,1.429,CTNND1
ENST00000566635.1,0.030,1.939,HERC2
ENST00000472428.1,6.513,0.260,C7orf49
ENST00000541869.1,3.722,0.320,POLR1B
ENST00000434667.3,0.030,3.858,SCAF4
ENST00000335195.6,0.040,1.769,POLM
ENST00000368504.1,8.064,0.260,UBAP2L
ENST00000411829.2,0.030,1.319,PIDD
ENST00000369326.5,0.850,0.030,TNIK
ENST00000415203.2,2.521,0.220,ZNF544
ENST00000537947.1,0.020,2.339,STARD10
ENST00000361398.3,1.321,0.020,POGZ
ENST00000563765.1,4.862,0.090,SNAP23
ENST00000262544.2,0.010,10.485,SEC23B
ENST00000355173.2,1.621,0.030,BEGAIN
ENST00000519656.1,1.241,12.904,EFR3A
ENST00000334005.3,0.590,0.010,PLCB4
ENST00000275248.4,0.160,1.969,ARID1B
