	R1506023211.filt.isoforms	R1506023212.filt.isoforms
ENST00000539298.1,15.264,1.381,DHX37
ENST00000599814.1,0.928,0.072,SYMPK
ENST00000359576.5,6.508,0.522,CLASP2
ENST00000584850.1,0.010,1.197,STARD3
ENST00000562410.1,2.179,0.205,TMEM231
ENST00000357634.3,4.065,0.184,SAMD4A
ENST00000555453.1,1.388,0.051,NFATC4
ENST00000592849.1,3.459,0.061,METTL23
ENST00000545854.1,0.088,3.336,RNF121
ENST00000402681.3,0.332,8.033,C1S
ENST00000410020.3,1.446,0.092,DYSF
ENST00000393650.3,0.098,1.903,IQCB1
ENST00000429972.2,10.622,1.187,FLNB
ENST00000549488.1,0.039,3.827,C12orf10
ENST00000530200.1,0.049,0.993,MTMR9
ENST00000311785.7,3.577,0.020,SEC31A
ENST00000486333.1,4.212,0.041,CTAGE4
ENST00000548075.1,0.059,8.770,PAWR
ENST00000432376.1,0.010,3.971,PLCL2
ENST00000531253.1,3.958,0.123,MYO18A
ENST00000455637.1,0.049,1.197,KIAA1109
ENST00000355851.4,0.117,2.129,NUB1
ENST00000417990.2,0.733,13.487,Z82188.1
ENST00000462082.1,1.202,13.723,ATP1B3
ENST00000421419.2,0.059,1.341,ATG2A
ENST00000296805.3,3.205,0.102,GFM2
ENST00000396534.3,0.010,3.684,SNX6
ENST00000407578.2,2.179,0.133,MYCBP2
ENST00000374773.1,0.137,1.903,PARD3
ENST00000403027.2,3.068,0.113,CNOT8
ENST00000529889.1,7.339,0.010,MYO18A
ENST00000451945.1,0.811,0.031,ATG13
ENST00000374884.2,14.717,0.031,SPIN4
ENST00000424629.1,3.127,0.113,ZNF561
ENST00000293349.6,2.834,0.113,PLEKHH3
ENST00000336325.4,0.059,9.138,ACSS2
ENST00000488766.1,0.010,0.962,ANKRD13B
ENST00000570388.1,1.857,0.051,PCYT2
ENST00000444179.1,32.912,2.794,SHC1
ENST00000440235.2,0.049,1.832,FMR1
ENST00000378557.1,1.290,0.041,FAM214B
ENST00000406772.1,0.107,1.607,GGA1
ENST00000547997.1,4.896,0.307,VEZT
ENST00000447838.2,1.564,0.041,ANKRD6
ENST00000452656.1,0.772,0.031,OSBP2
ENST00000428257.1,2.238,0.020,NGLY1
ENST00000357440.2,4.534,0.327,SLC29A2
ENST00000522867.1,2.463,0.164,MOK
ENST00000260777.10,1.007,0.010,KIAA1598
ENST00000409402.4,2.257,0.205,SPIRE1
ENST00000576921.1,2.052,0.031,HCFC1R1
ENST00000264441.5,2.267,0.133,PCYOX1
ENST00000551912.1,12.156,0.583,DDX54
ENST00000415203.2,0.215,2.548,ZNF544
ENST00000452105.1,10.427,0.082,ZDHHC12
ENST00000331559.5,4.163,0.379,MEIS3
ENST00000438423.2,0.088,2.016,TCF12
ENST00000359210.4,0.059,1.975,POLR3E
ENST00000452476.1,0.792,8.535,LYAR
ENST00000366425.3,2.863,0.092,GP1BB
ENST00000362009.4,1.974,0.010,E2F6
ENST00000318204.5,1.759,0.061,RBM24
ENST00000552959.1,8.326,0.542,ATP5B
ENST00000563765.1,0.088,8.166,SNAP23
ENST00000471844.2,2.130,0.020,ARNT
ENST00000355173.2,0.029,1.105,BEGAIN
ENST00000393043.1,15.968,0.215,CLTC
ENST00000379902.3,1.153,0.092,TENC1
ENST00000271836.6,21.782,0.225,ADAM15
ENST00000446622.1,8.658,0.133,ATIC
ENST00000431643.1,8.081,0.501,EIF3B
ENST00000275521.6,5.912,0.563,IGFBP3
ENST00000359755.5,0.938,10.070,AKAP12
ENST00000595223.1,6.440,0.348,KHSRP
ENST00000439510.2,0.186,5.915,CDC42EP4
ENST00000492556.1,0.362,0.010,CHKB-CPT1B
ENST00000248070.6,0.283,4.492,EPS15L1
ENST00000340250.6,6.176,0.573,FSCN1
ENST00000457254.1,0.342,4.758,COX19
ENST00000409631.1,0.059,1.248,OSBPL6
ENST00000334571.2,0.010,3.029,COQ6
ENST00000372432.1,9.293,0.246,HYI
ENST00000366716.1,1.436,40.145,GUK1
ENST00000437089.1,0.039,9.773,TRIM26
ENST00000576768.1,0.547,0.010,TBC1D16
ENST00000592947.1,2.678,0.010,FSTL3
ENST00000418825.1,2.795,0.092,NPRL2
ENST00000358397.5,0.068,4.799,ESRP1
ENST00000414423.2,0.244,8.013,WDR26
ENST00000461760.1,0.020,4.646,STK25
ENST00000559447.2,0.293,3.060,RFX7
ENST00000332645.4,0.020,0.798,ATL3
ENST00000443308.2,0.733,7.419,SHISA5
ENST00000475419.1,2.560,0.051,DTL
ENST00000444411.1,0.020,7.521,MMS19
ENST00000514096.1,1.329,0.061,LIMCH1
ENST00000378940.3,0.020,2.507,NUDT5
ENST00000522695.1,2.482,0.041,STAU2
ENST00000601544.1,0.303,9.507,MAP1S
ENST00000425967.3,0.029,2.016,FGFR1
ENST00000473330.1,1.866,44.024,FSCN1
ENST00000456357.2,0.469,59.803,BRI3
ENST00000369981.3,0.967,0.010,MYO6
ENST00000400266.3,28.036,2.374,USP14
ENST00000545068.1,0.811,10.960,FOXJ3
ENST00000537927.1,2.638,0.051,PPFIBP1
ENST00000429968.1,0.029,2.702,RBM39
ENST00000503889.2,0.831,0.010,EXOC3
ENST00000543672.1,10.446,0.614,DCTN2
ENST00000511467.1,0.655,0.020,PTPN13
ENST00000570539.1,1.495,28.827,SRRM2
ENST00000394503.2,0.059,1.555,KRIT1
ENST00000356404.3,8.228,0.921,PITPNM1
ENST00000585618.1,0.107,2.088,SEC14L1
ENST00000303210.4,19.143,1.453,GNB2
ENST00000307312.7,0.283,2.937,CLASP2
ENST00000429938.1,6.919,63.006,HSPB1
